collection,filename,page numbers,pages in document,main title,sub title,alt title,descriptive title,author,publication,volume,issue/number,date (month.day/season),year,publisher,publisher location,subjects
conrad,fla-conrad-plm1-0162-007,434,429-435,Joseph Conrad in The Heart of Darkness,,,essay on Conrad,G. Jean-Aubry,The Bookman (NY),,,6,1926,,,Joseph Conrad
conrad,fla-conrad-plm1-0162-008,435,429-435,Joseph Conrad in The Heart of Darkness,,,essay on Conrad,G. Jean-Aubry,The Bookman (NY),,,6,1926,,,Joseph Conrad
conrad,fla-conrad-plm1-0163-001,26,26,A Friendly Place,,,essay on Conrad,,The New York Times,,,12.14,1926,,,Joseph Conrad
conrad,fla-conrad-plm1-0163-002,26,26,A Friendly Place,,,essay on Conrad,,The New York Times,,,12.14,1926,,,Joseph Conrad
conrad,fla-conrad-plm1-0164-001,277,277,Conrad After Five Years,,,letter to the editor,Don Bregenzer,The New Republic,61,,1.29,1930,,,Joseph Conrad
conrad,fla-conrad-plm1-0165-001,342-343,342-347,Conrad's American Speeches and His Reading from Victory,,,essay on Conrad,Arnold T. Schwab,Modern Philology,62,,5,1965,,,Joseph Conrad
conrad,fla-conrad-plm1-0165-002,344-345,342-347,Conrad's American Speeches and His Reading from Victory,,,essay on Conrad,Arnold T. Schwab,Modern Philology,62,,5,1965,,,Joseph Conrad
conrad,fla-conrad-plm1-0165-003,346-347,342-347,Conrad's American Speeches and His Reading from Victory,,,essay on Conrad,Arnold T. Schwab,Modern Philology,62,,5,1965,,,Joseph Conrad
conrad,fla-conrad-plm1-0166-001,27,27-28,Meeting Conrad at the Ship,,,essay on Conrad,,The Literary Digest,77,,5.19,1923,,,Joseph Conrad
conrad,fla-conrad-plm1-0166-002,28,27-28,Meeting Conrad at the Ship,,,essay on Conrad,,The Literary Digest,77,,5.19,1923,,,Joseph Conrad
conrad,fla-conrad-plm1-0166-003,27,27-28,Meeting Conrad at the Ship,,,essay on Conrad,,The Literary Digest,77,,5.19,1923,,,Joseph Conrad
conrad,fla-conrad-plm1-0167-001,879,879,Captain Conrad,,,article on Conrad,,The Outlook,,,5.16,1923,,,Joseph Conrad
conrad,fla-conrad-plm1-0168-001,3,3,"Conrad Boards Fishing Smack, Ignores Leviathan",,,article on Conrad,,The Sun (NY),,,5.21,1923,,,Joseph Conrad
conrad,fla-conrad-plm1-0169-001,2,2,Speaking of Books,,,essay on Conrad,Donald Adams,The New York Times Book Review,,,2.8,1948,,,Joseph Conrad
conrad,fla-conrad-plm1-0170-001,2,2,Speaking of Books,,,essay on Conrad,Donald Adams,The New York Times Book Review,,sec 7,7.14,1963,,,Joseph Conrad
conrad,fla-conrad-plm1-0171-001,,,Conrad's Preference,,,letter to the editor,Ralph Richmond,,,,,1923,,,Joseph Conrad
conrad,fla-conrad-plm1-0172-001,725,725,In Memory of Joseph Conrad,,,letter to the editor,Elbridge I. Adams,The Nation (NY),122,,6.3,1926,,,Joseph Conrad
conrad,fla-conrad-plm1-0173-001,5,,Majestic Took 800 in Her First Cabin,,,article on Conrad,,The New York Times,,"sec 1, part 2",6.3,1923,,,Joseph Conrad
conrad,fla-conrad-plm1-0174-001,16,16,Keating Supplements Conrad Gift to Yale,Adds Author's Manuscripts and Letters to Collection,,article on Conrad,,New York Herald Tribune,,,4.20.,1938,,,Joseph Conrad
conrad,fla-conrad-plm1-0175-001,17,17,Library for Sailors a Conrad Memorial,Room in Seaman's Church Institute to Be a Shrine for the Writer of the Sea,,article on Conrad,,The New York Times,,,7.15,1925,,,Joseph Conrad
conrad,fla-conrad-plm1-0176-001,333,333-335,The Conrad Who Sat For Me,A Pen Picture of Conrad by the Artist Whose Portrait of the Great Novelist Appears on the Cover,,article on Conrad,Walter Tittle,The Outlook,,,7.1,1925,,,Joseph Conrad
conrad,fla-conrad-plm1-0176-002,334,333-335,The Conrad Who Sat For Me,A Pen Picture of Conrad by the Artist Whose Portrait of the Great Novelist Appears on the Cover,,article on Conrad,Walter Tittle,The Outlook,,,7.1,1925,,,Joseph Conrad
conrad,fla-conrad-plm1-0176-003,335,333-335,The Conrad Who Sat For Me,A Pen Picture of Conrad by the Artist Whose Portrait of the Great Novelist Appears on the Cover,,article on Conrad,Walter Tittle,The Outlook,,,7.1,1925,,,Joseph Conrad
conrad,fla-conrad-plm1-0177-001,20,20,"Conrad Memorial Library Drive for $100,000 Opens",Sir Ashley Sparks Heads Movement for Annex to Seamen's Church Institute,,article on Conrad,,New York Herald Tribune,,,10.31,1926,,,Joseph Conrad
conrad,fla-conrad-plm1-0178-001,12,12,Conrad-And Our Times,,,article on Conrad,,New York Herald Tribune,,,8.7,1934,,,Joseph Conrad
conrad,fla-conrad-plm1-0178-002,12,12,Conrad-And Our Times,,,article on Conrad,,New York Herald Tribune,,,8.7,1934,,,Joseph Conrad
conrad,fla-conrad-plm1-0179-001,580,580-583,Hardy and Conrad,,,"review of Joseph Conrad, Life and Letters and Letters from Joseph Conrad",,The Yale Review,18,,Spring,1929,,,Joseph Conrad
conrad,fla-conrad-plm1-0179-002,581,580-583,Hardy and Conrad,,,"review of Joseph Conrad, Life and Letters and Letters from Joseph Conrad",,The Yale Review,18,,Spring,1929,,,Joseph Conrad
conrad,fla-conrad-plm1-0179-003,582,580-583,Hardy and Conrad,,,"review of Joseph Conrad, Life and Letters and Letters from Joseph Conrad",,The Yale Review,18,,Spring,1929,,,Joseph Conrad
conrad,fla-conrad-plm1-0179-004,583,580-583,Hardy and Conrad,,,"review of Joseph Conrad, Life and Letters and Letters from Joseph Conrad",,The Yale Review,18,,Spring,1929,,,Joseph Conrad
conrad,fla-conrad-plm1-0180-001,24,24,Conrad Exhibit Contains Many Rare Volumes,"Collection of Richard Curle, Author's Friend and Literary Executor, Shown at American Art Galleries; Auction Opens Thursday; Regarded as the Most Complete Assemblage of the Works of Sailor-Writer",,article on Conrad,,New York Herald Tribune,,,4.24,1927,,,Joseph Conrad
conrad,fla-conrad-plm1-0181-001,648-649,648-653,The Illusion of Joseph Conrad,,,essay on Conrad,Irvin Anthony,The Bookman (NY),74,,3,1932,,,Joseph Conrad
conrad,fla-conrad-plm1-0181-002,650-651,648-653,The Illusion of Joseph Conrad,,,essay on Conrad,Irvin Anthony,The Bookman (NY),74,,3,1932,,,Joseph Conrad
conrad,fla-conrad-plm1-0181-003,652-653,648-653,The Illusion of Joseph Conrad,,,essay on Conrad,Irvin Anthony,The Bookman (NY),74,,3,1932,,,Joseph Conrad
conrad,fla-conrad-plm1-0182-001,358,358,Queries and Answers in All Branches of Literature,,,question about Conrad,,The New York Times,,,8.23,1914,,,Joseph Conrad
conrad,fla-conrad-plm1-0183-001,,,,,,,,The Nation (NY),,,,,,,Joseph Conrad
conrad,fla-conrad-plm1-0183-002,725,725,In Memory of Joseph Conrad,,,letter to the editor,Elbridge L. Adams,The Nation (NY),122,,6.30.,1926,,,Joseph Conrad
conrad,fla-conrad-plm1-0184-001,320,320-321,Conrad Compared With Dostoevsky and Other Masters,,,essay on Conrad,,Current Opinion,67,,12,1919,,,Joseph Conrad
conrad,fla-conrad-plm1-0184-002,321,320-321,Conrad Compared With Dostoevsky and Other Masters,,,essay on Conrad,,Current Opinion,67,,12,1919,,,Joseph Conrad
conrad,fla-conrad-plm1-0184-003,321,320-321,Conrad Compared With Dostoevsky and Other Masters,,,essay on Conrad,,Current Opinion,67,,12,1919,,,Joseph Conrad
conrad,fla-conrad-plm1-0185-001,3,3,Joseph Conrad,,,biography of Conrad,,The North American Review,192,,12,1910,,,Joseph Conrad
conrad,fla-conrad-plm1-0186-001,4,4,Great Books Group Examines Conrad Novel,,,article on Conrad,,Oshkosh Northwestern,,,2.15,1961,,,Joseph Conrad
conrad,fla-conrad-plm1-0186-002,4,4,Great Books Group Examines Conrad Novel,,,article on Conrad,,Oshkosh Northwestern,,,2.15,1961,,,Joseph Conrad
conrad,fla-conrad-plm1-0187-001,20,20,[Advertisement for Playhouse 90's Heart of Darkness],,,advertisment for Conrad television program,,The Odessa American,,,11.6,1956,,,Joseph Conrad
conrad,fla-conrad-plm1-0187-002,20,20,[Advertisement for Playhouse 90's Heart of Darkness],,,advertisment for Conrad television program,,The Odessa American,,,11.6,1956,,,Joseph Conrad
conrad,fla-conrad-plm1-0188-001,23,23,Heart of Darkness Impossible Piece to Transfer to TV,,,article on Conrad,William Ewald,The Daily Independent,,,11.7,1958,,,Joseph Conrad
conrad,fla-conrad-plm1-0188-002,23,23,Heart of Darkness Impossible Piece to Transfer to TV,,,article on Conrad,William Ewald,The Daily Independent,,,11.7,1958,,,Joseph Conrad
conrad,fla-conrad-plm1-0189-001,20,20,TV Censorship: Worst of All?,,,article on Conrad,Alan Gill,Oakland Tribune,,,8.5,1964,,,Joseph Conrad
conrad,fla-conrad-plm1-0189-002,20,20,TV Censorship: Worst of All?,,,article on Conrad,Alan Gill,Oakland Tribune,,,8.5,1964,,,Joseph Conrad
conrad,fla-conrad-plm1-0190-001,9,9,Ralph Waldo Ellison,,,article on Ellison,,The Sunday Gleaner Magazine,,,2.12,1967,,,Joseph Conrad
conrad,fla-conrad-plm1-0190-002,9,9,Ralph Waldo Ellison,,,article on Ellison,,The Sunday Gleaner Magazine,,,2.12,1967,,,Joseph Conrad
conrad,fla-conrad-plm1-0191-001,8,8,The Rescue Screened,Joseph Conrad's 'King Tom' and Other Famous Characters Live Again in Film,,article on Conrad,Percy Hutchinson,The New York Times,,section 8,1.13,1929,,,Joseph Conrad
conrad,fla-conrad-plm1-0191b-001,808,808,Joseph Conrad's Attempt to Be A Playwright,,,review of Laughing Anne,John Hyde Preston,Literary Digest International Book Review,3,,,1925,,,Joseph Conrad
conrad,fla-conrad-plm1-0192-001,7,7,Joseph Conrad's Plays,,,review of Laughing Anne,A.N.M.,Manchester Guardian,,,10.23,1924,,,Joseph Conrad
conrad,fla-conrad-plm1-0193-001,526-527,526-531,Joseph Conrad's First Play,,,essay on Conrad's The Secret Agent (play),Hermon Ould,English Review,35,,12,1922,,,Joseph Conrad
conrad,fla-conrad-plm1-0193-002,528-529,526-531,Joseph Conrad's First Play,,,essay on Conrad,Hermon Ould,English Review,35,,12,1922,,,Joseph Conrad
conrad,fla-conrad-plm1-0193-003,529,526-531,Joseph Conrad's First Play,,,essay on Conrad's The Secret Agent (play),Hermon Ould,English Review,35,,12,1922,,,Joseph Conrad
conrad,fla-conrad-plm1-0193-004,530-531,526-531,Joseph Conrad's First Play,,,essay on Conrad's The Secret Agent (play),Hermon Ould,English Review,35,,12,1922,,,Joseph Conrad
conrad,fla-conrad-plm1-0193-005,530-531,526-531,Joseph Conrad's First Play,,,essay on Conrad's The Secret Agent (play),Hermon Ould,English Review,35,,12,1922,,,Joseph Conrad
conrad,fla-conrad-plm1-0194-001,658,658-659,Chronicle and Comment,,,essay on Conrad,,The Bookman (NY),46,,2,1918,,,Joseph Conrad
conrad,fla-conrad-plm1-0194-002,658,658-659,Chronicle and Comment,,,essay on Conrad,,The Bookman (NY),46,,2,1918,,,Joseph Conrad
conrad,fla-conrad-plm1-0194-003,659,658-659,Chronicle and Comment,,,essay on Conrad,,The Bookman (NY),46,,2,1918,,,Joseph Conrad
conrad,fla-conrad-plm1-0195-001,197,197,[Lithograph Portrait of Joseph Conrad],,,lithograph of Conrad,,The Saturday Review of Literature,,,10.18,1924,,,Joseph Conrad
conrad,fla-conrad-plm1-0195-002,197,197,[Lithograph Portrait of Joseph Conrad],,,lithograph of Conrad,,The Saturday Review of Literature,,,10.18,1924,,,Joseph Conrad
conrad,fla-conrad-plm1-0196-001,18,18,The Funeral of Joseph Conrad,,,photograph,,New York Herald Tribune,,,8.16,1924,,,Joseph Conrad
conrad,fla-conrad-plm1-0196-002,18,18,The Funeral of Joseph Conrad,,,photograph,,New York Herald Tribune,,,8.16,1924,,,Joseph Conrad
conrad,fla-conrad-plm1-0197-001,303,303,[Conrad's Funeral],,,photograph,,London Illustrated News,165,,8.16,1924,,,Joseph Conrad
conrad,fla-conrad-plm1-0198-001,239,239,[Line Drawing of Conrad],,,line drawing,,Current Opinion,72,,2,1922,,,Joseph Conrad
conrad,fla-conrad-plm1-0199-001,,,[Etching of Muirhead Bone],,,etching by Muirhead Bone,,,,,,1924,"Doubleday, Page & Co.",,Joseph Conrad
conrad,fla-conrad-plm1-0200-001,188,188,After Fifteen Years …,,,advertisement for C.E. Montague novel,,The Saturday Review of Literature,,,10.8,1927,,,Joseph Conrad ; Charles Edward Montague
conrad,fla-conrad-plm1-0201-001,63,63-67,Joseph Conrad: A Footnote to Publishing History,,,essay on Conrad,Alfred A. Knopf,Atlantic Monthly,201,,2,1958,,,Joseph Conrad
conrad,fla-conrad-plm1-0201-002,63,63-67,Joseph Conrad: A Footnote to Publishing History,,,essay on Conrad,Alfred A. Knopf,Atlantic Monthly,201,,2,1958,,,Joseph Conrad
conrad,fla-conrad-plm1-0201-003,64,63-67,Joseph Conrad: A Footnote to Publishing History,,,essay on Conrad,Alfred A. Knopf,Atlantic Monthly,201,,2,1958,,,Joseph Conrad
conrad,fla-conrad-plm1-0201-004,65,63-67,Joseph Conrad: A Footnote to Publishing History,,,essay on Conrad,Alfred A. Knopf,Atlantic Monthly,201,,2,1958,,,Joseph Conrad
conrad,fla-conrad-plm1-0201-005,66,63-67,Joseph Conrad: A Footnote to Publishing History,,,essay on Conrad,Alfred A. Knopf,Atlantic Monthly,201,,2,1958,,,Joseph Conrad
conrad,fla-conrad-plm1-0201-006,67,63-67,Joseph Conrad: A Footnote to Publishing History,,,essay on Conrad,Alfred A. Knopf,Atlantic Monthly,201,,2,1958,,,Joseph Conrad
conrad,fla-conrad-plm1-0202-001,7,"7-8, 32",Joseph Conrad: An Enigma Decoded,,,essay on Conrad,"Louis J. Halle, Jr.",The Saturday Review of Literature,31,,5.22,1948,,,Joseph Conrad
conrad,fla-conrad-plm1-0202-002,7,"7-8, 32",Joseph Conrad: An Enigma Decoded,,,essay on Conrad,"Louis J. Halle, Jr.",The Saturday Review of Literature,31,,5.22,1948,,,Joseph Conrad
conrad,fla-conrad-plm1-0202-002b,7,"7-8, 32",Joseph Conrad: An Enigma Decoded,,,essay on Conrad,"Louis J. Halle, Jr.",The Saturday Review of Literature,31,,5.22,1948,,,Joseph Conrad
conrad,fla-conrad-plm1-0202-003,8,"7-8, 32",Joseph Conrad: An Enigma Decoded,,,essay on Conrad,"Louis J. Halle, Jr.",The Saturday Review of Literature,31,,5.22,1948,,,Joseph Conrad
conrad,fla-conrad-plm1-0202-004,32,"7-8, 32",Joseph Conrad: An Enigma Decoded,,,essay on Conrad,"Louis J. Halle, Jr.",The Saturday Review of Literature,31,,5.22,1948,,,Joseph Conrad
conrad,fla-conrad-plm1-0202-005,32,"7-8, 32",Joseph Conrad: An Enigma Decoded,,,essay on Conrad,"Louis J. Halle, Jr.",The Saturday Review of Literature,31,,5.22,1948,,,Joseph Conrad
conrad,fla-conrad-plm1-0203-001,12, 12-19,The Last of Conrad,,,essay on Conrad,Richard Curle,The Mentor,,,3,1925,,,Joseph Conrad
conrad,fla-conrad-plm1-0203-002,13, 12-19,The Last of Conrad,,,essay on Conrad,Richard Curle,The Mentor,,,3,1925,,,Joseph Conrad
conrad,fla-conrad-plm1-0203-003,14, 12-19,The Last of Conrad,,,essay on Conrad,Richard Curle,The Mentor,,,3,1925,,,Joseph Conrad
conrad,fla-conrad-plm1-0203-004,15, 12-19,The Last of Conrad,,,essay on Conrad,Richard Curle,The Mentor,,,3,1925,,,Joseph Conrad
conrad,fla-conrad-plm1-0203-005,15, 12-19,The Last of Conrad,,,essay on Conrad,Richard Curle,The Mentor,,,3,1925,,,Joseph Conrad
conrad,fla-conrad-plm1-0203-006,16, 12-19,The Last of Conrad,,,essay on Conrad,Richard Curle,The Mentor,,,3,1925,,,Joseph Conrad
conrad,fla-conrad-plm1-0203-007,17, 12-19,The Last of Conrad,,,essay on Conrad,Richard Curle,The Mentor,,,3,1925,,,Joseph Conrad
conrad,fla-conrad-plm1-0203-008,18, 12-19,The Last of Conrad,,,essay on Conrad,Richard Curle,The Mentor,,,3,1925,,,Joseph Conrad
conrad,fla-conrad-plm1-0203-009,18, 12-19,The Last of Conrad,,,essay on Conrad,Richard Curle,The Mentor,,,3,1925,,,Joseph Conrad
conrad,fla-conrad-plm1-0203-010,19, 12-19,The Last of Conrad,,,essay on Conrad,Richard Curle,The Mentor,,,3,1925,,,Joseph Conrad
conrad,fla-conrad-plm1-0204-001,24,24-26,A Word About Joseph Conrad,,,essay on Conrad,Christopher Morley,The Mentor,,,3,1925,,,Joseph Conrad
conrad,fla-conrad-plm1-0204-002,24,24-26,A Word About Joseph Conrad,,,essay on Conrad,Christopher Morley,The Mentor,,,3,1925,,,Joseph Conrad
conrad,fla-conrad-plm1-0204-003,25,24-26,A Word About Joseph Conrad,,,essay on Conrad,Christopher Morley,The Mentor,,,3,1925,,,Joseph Conrad
conrad,fla-conrad-plm1-0204-004,26,24-26,A Word About Joseph Conrad,,,essay on Conrad,Christopher Morley,The Mentor,,,3,1925,,,Joseph Conrad
conrad,fla-conrad-plm1-0204-005,26,24-26,A Word About Joseph Conrad,,,essay on Conrad,Christopher Morley,The Mentor,,,3,1925,,,Joseph Conrad
conrad,fla-conrad-plm1-0205-001,,,A Bust of Conrad,,,article on Conrad,,The Bookman (NY),45,,,1917,,,Joseph Conrad
conrad,fla-conrad-plm1-0205-002,,,A Bust of Conrad,,,article on Conrad,,The Bookman (NY),45,,,1917,,,Joseph Conrad
conrad,fla-conrad-plm1-0206-001,677,677-679,The Secret of Joseph Conrad's Appeal,An Interpreter of the Soul,,essay on Conrad,,Current Opinion,,,6,1923,,,Joseph Conrad
conrad,fla-conrad-plm1-0206-002,677,677-679,The Secret of Joseph Conrad's Appeal,An Interpreter of the Soul,,essay on Conrad,,Current Opinion,,,6,1923,,,Joseph Conrad
conrad,fla-conrad-plm1-0206-003,678,677-679,The Secret of Joseph Conrad's Appeal,An Interpreter of the Soul,,essay on Conrad,,Current Opinion,,,6,1923,,,Joseph Conrad
conrad,fla-conrad-plm1-0206-004,679,677-679,The Secret of Joseph Conrad's Appeal,An Interpreter of the Soul,,essay on Conrad,,Current Opinion,,,6,1923,,,Joseph Conrad
conrad,fla-conrad-plm1-0207-001,1, 1-2,O Brave Sea Captain!,,,review of The Shorter Tales of Joseph Conrad,Stuart P.Sherman,New York Herald Tribune Books,1,,12,1924,,,Joseph Conrad
conrad,fla-conrad-plm1-0207-002,1, 1-2,O Brave Sea Captain!,,,review of The Shorter Tales of Joseph Conrad,Stuart P.Sherman,New York Herald Tribune Books,1,,12,1924,,,Joseph Conrad
conrad,fla-conrad-plm1-0207-003,2, 1-2,O Brave Sea Captain!,,,review of The Shorter Tales of Joseph Conrad,Stuart P.Sherman,New York Herald Tribune Books,1,,12,1924,,,Joseph Conrad
conrad,fla-conrad-plm1-0208-001,585,585-588,The Gossip Shop,,,essay on Conrad,,The Bookman,57,,,,,,Joseph Conrad
conrad,fla-conrad-plm1-0208-002,587,585-588,The Gossip Shop,,,essay on Conrad,,The Bookman,57,,,,,,Joseph Conrad
conrad,fla-conrad-plm1-0208-003,587,585-588,The Gossip Shop,,,essay on Conrad,,The Bookman,57,,,,,,Joseph Conrad
conrad,fla-conrad-plm1-0208-004,588,585-588,The Gossip Shop,,,essay on Conrad,,The Bookman,57,,,,,,Joseph Conrad
conrad,fla-conrad-plm1-0209-001,346,346,Snap-Shots of English Authors,Conrad,,poem about Conrad,Richard Butler Glaenzer,The Bookman (NY),45,,6,1917,,,Joseph Conrad
conrad,fla-conrad-plm1-0210-001,10,10,A Kansas Critic of Conrad,,,article on Conrad,Robert Joseph Kane,The New York Times,,,2.2,1916,,,Joseph Conrad
conrad,fla-conrad-plm1-0210-002,10,10,A Kansas Critic of Conrad,,,article on Conrad,Robert Joseph Kane,The New York Times,,,2.2,1916,,,Joseph Conrad
conrad,fla-conrad-plm1-0211-001,128,128-130,Conrad's First Ship,,,article on Conrad,,The Bookman,41,,4,1915,,,Joseph Conrad
conrad,fla-conrad-plm1-0211-002,129,128-130,Conrad's First Ship,,,article on Conrad,,The Bookman,41,,4,1915,,,Joseph Conrad
conrad,fla-conrad-plm1-0211-003,130,128-130,Conrad's First Ship,,,article on Conrad,,The Bookman,41,,4,1915,,,Joseph Conrad
conrad,fla-conrad-plm1-0212-001,510,510-513,Joseph Conrad,,,essay on Conrad,Frank Pease,The Nation (NY),107,2783,11.2,1918,,,Joseph Conrad
conrad,fla-conrad-plm1-0212-002,511,510-513,Joseph Conrad,,,essay on Conrad,Frank Pease,The Nation (NY),107,2783,11.2,1918,,,Joseph Conrad
conrad,fla-conrad-plm1-0212-003,512,510-513,Joseph Conrad,,,essay on Conrad,Frank Pease,The Nation (NY),107,2783,11.2,1918,,,Joseph Conrad
conrad,fla-conrad-plm1-0212-004,513,510-513,Joseph Conrad,,,essay on Conrad,Frank Pease,The Nation (NY),107,2783,11.2,1918,,,Joseph Conrad
conrad,fla-conrad-plm1-0213-001,10,10,Conrad's Poland; Joseph Conrad on Poland,The New Barbarism that She Fights on Behalf of Us All,,article on Conrad; letter from John Quinn,John Quinn,New York Tribune,,,4.5,1920,,,Joseph Conrad
conrad,fla-conrad-plm1-0213-002,10,10,Conrad's Poland; Joseph Conrad on Poland,The New Barbarism that She Fights on Behalf of Us All,,article on Conrad; letter from John Quinn,John Quinn,New York Tribune,,,4.5,1920,,,Joseph Conrad
conrad,fla-conrad-plm1-0213-003,10,10,Conrad's Poland; Joseph Conrad on Poland,The New Barbarism that She Fights on Behalf of Us All,,article on Conrad; letter from John Quinn,John Quinn,New York Tribune,,,4.5,1920,,,Joseph Conrad
conrad,fla-conrad-plm1-0214-001,,,,,,letter to the editor,Lewis Brown,The New Republic,14,199,8.24,1918,,,Joseph Conrad
conrad,fla-conrad-plm1-0214-002,109,,Mr. Conrad is Not a Jew,,,letter to the editor,Lewis Brown,The New Republic,14,199,8.24,1918,,,Joseph Conrad
conrad,fla-conrad-plm1-0215-001,16-c,16-c,[Advertisement for Five Conrad Texts],,,advertisement,,Country Life in  America,,,4,1914,,,Joseph Conrad
conrad,fla-conrad-plm1-0216-001,22-9,22-d,[Advertisement for Deep Sea Edition of Conrad],,,advertisement,,Country Life,,,3,1919,,,Joseph Conrad
conrad,fla-conrad-plm1-0217-001,76,76,[Advertisement for The Shadow-Line],,,advertisement,,The New Country Life,,,9,1917,,,Joseph Conrad
conrad,fla-conrad-plm1-0218-001,121,121,[Advertisement for Kipling and Conrad],,,advertisement,,The New Country Life,,,6,1917,,,Joseph Conrad
conrad,fla-conrad-plm1-0219-001,119,119,[Advertisement for Deep Sea Edition of Conrad],,,advertisement,,The New Country Life,,,6,1917,,,Joseph Conrad
conrad,fla-conrad-plm1-0220-001,119,119,[Advertisement for Deep Sea Edition of Conrad],,,advertisement,,The New Country Life,,,6,1917,,,Joseph Conrad
